obs;lon;lat
75;24.83970000000;72.01509269650
76;70.58800000000;78.20774603160
77;-176.59000000000;68.83404322190
78;169.49300000000;71.95445849080
79;106.56100000000;73.18879680420
80;-178.63400000000;71.89864855120
81;86.33480000000;76.68544644760
82;34.78120000000;71.05875467190
83;141.85500000000;81.41183381610
84;120.21600000000;73.01462880600
85;56.03390000000;68.79572949670
86;150.11800000000;72.90165921260
87;54.43280000000;75.49865452480
88;130.41600000000;73.35832588180
89;160.52400000000;70.98551450630
90;63.23420000000;78.41199361540
91;48.77040000000;68.41138430260
92;174.56200000000;78.03990858200
93;55.30580000000;68.88856813980
94;30.00230000000;72.63319804060
95;-171.79400000000;71.14684972600
96;100.80400000000;77.45632817280
97;135.17900000000;76.13941411720
98;163.42500000000;69.94776988700
99;46.47290000000;76.06647657480
100;69.15100000000;77.54735897940
101;131.95600000000;76.05586821480
102;126.84600000000;83.80195001860
103;40.69390000000;75.79356673630
104;40.86910000000;70.23321849950
105;81.14850000000;76.34105438360
106;81.35710000000;79.36647977200
107;168.30800000000;71.62689627040
108;63.91290000000;78.39249740210
109;74.08860000000;68.32713554450
110;38.73030000000;71.40253754840
111;166.14800000000;74.65949399350
112;81.18800000000;78.76265155380
113;158.55200000000;81.06329729600
114;63.77540000000;78.50867313010
115;115.90300000000;78.65496509050
116;99.73550000000;81.31800587410
117;-170.73000000000;66.65630389580
118;86.20940000000;76.10307657050
119;107.94900000000;83.31825596970
120;122.26300000000;76.69852383330
121;71.70320000000;72.90828967150
122;118.96200000000;73.83506369240
123;37.72200000000;75.36404118620
124;-168.09700000000;66.49715515050
125;38.06810000000;74.90565205910
126;-179.52900000000;72.16588898490
127;78.00550000000;79.09054384660
128;63.60710000000;78.64849078760
129;140.50400000000;74.39904013860
130;129.39700000000;71.43952041020
131;100.10600000000;82.04948065460
132;25.63600000000;72.09514011260
133;165.55200000000;71.22744155350
134;150.35800000000;72.65133076850
135;133.89900000000;73.89903919520
136;35.40530000000;70.70443669470
137;116.69300000000;78.19385058680
138;69.29700000000;66.69690626350
139;129.23000000000;77.51639061310
140;134.76400000000;80.45600007020
141;161.75300000000;70.64081189660
142;174.95400000000;73.22431153190
143;126.59400000000;79.67302754050
144;73.55400000000;68.19138693120
145;-174.97200000000;72.92629459480
146;115.59600000000;81.20972075720
147;-172.63200000000;68.74674051460
148;-175.08800000000;72.66922494300
149;74.60830000000;80.56159039710
150;72.91680000000;72.44607157880
151;105.61700000000;83.47011632780
152;139.37400000000;73.83514226300
153;130.78300000000;81.75628390630
154;158.74900000000;77.50424995780
155;-169.32900000000;65.84368423080
156;52.25970000000;73.97369556580
157;124.02500000000;84.27039030320
158;171.21800000000;73.21151829800
159;45.82200000000;75.98944460630
160;124.54500000000;76.24879275780
161;137.39200000000;74.74669687960
162;170.80400000000;72.22876508040
163;120.09800000000;78.61504738220
164;112.82300000000;80.02295245010
165;135.76100000000;80.89603655140
166;45.28400000000;67.23909147640
167;85.13940000000;82.51539703170
168;146.18900000000;75.26061767710
169;138.94400000000;77.07271966760
170;69.42600000000;76.03777287170
171;128.48600000000;77.17686719830
172;170.78600000000;78.51470253450
173;137.70300000000;74.95402167610
174;109.79800000000;83.29621069290
175;117.37600000000;82.25765768870
176;-179.68700000000;69.41511990940
177;89.65670000000;80.30041213160
178;83.48620000000;76.10410125200
179;107.26900000000;79.91521065930
180;73.66400000000;70.61856863510
181;142.35600000000;81.71302698880
182;123.26000000000;80.65694054340
183;46.51300000000;75.53371013870
184;33.60150000000;72.45759383570
185;125.56500000000;79.14838450990
186;-174.52700000000;66.91363162530
187;96.34050000000;77.36889144850
188;68.04470000000;79.51968941170
189;167.22000000000;77.00547860560
190;174.29200000000;76.66884872910
191;179.27500000000;70.79939931010
192;160.82700000000;73.52241846320
193;167.60900000000;70.35438799340
194;158.23900000000;76.21548032800
195;-173.93900000000;73.25508972780
196;144.99100000000;77.36847312280
197;34.65260000000;72.75106500690
198;176.83800000000;71.45310799380
199;46.11990000000;70.90805464550
200;26.75030000000;73.30907513220
201;114.13200000000;78.66121766140
202;102.04700000000;81.74044982490
203;147.94400000000;79.36850351710
204;49.25280000000;72.61085967110
205;131.19700000000;74.06475102620
206;-168.88200000000;65.89384686880
207;38.67720000000;74.52661427020
208;35.15910000000;72.01167703870
209;63.70430000000;75.11570011730
210;19.24110000000;70.45062918790
211;122.06200000000;78.52104255320
212;173.05700000000;73.73971615630
213;137.62900000000;71.31479701040
214;46.48800000000;75.27278187230
215;51.86480000000;73.74666543640
216;118.39000000000;76.60265305840
217;160.12500000000;75.88424360070
218;56.55190000000;70.02060447610
219;55.70600000000;75.41418750850
220;87.42310000000;76.49138234130
221;40.92810000000;67.87166703160
222;30.79470000000;72.01556424790
223;163.28600000000;76.33566471880
224;49.17140000000;71.93113410170
225;153.90400000000;74.28081306700
226;64.33990000000;77.36036022880
227;32.76920000000;72.34881500360
228;121.88300000000;78.88313840350
229;119.29100000000;79.02897504000
230;49.68120000000;70.46541577440
231;128.26000000000;80.25935786100
232;42.17840000000;70.10066215400
233;138.75800000000;73.08960433850
234;79.57370000000;76.13881124610
235;171.51700000000;77.55004499240
236;59.03720000000;71.42358646560
237;156.37600000000;76.63716223850
238;-175.51100000000;71.04155054840
239;88.47130000000;79.68909517860
240;55.90180000000;77.38827582560
241;34.44370000000;70.34034414250
242;123.60500000000;75.63675168760
243;148.70500000000;78.36618334080
244;63.33270000000;78.73116492780
245;126.35700000000;77.17518619380
246;128.21600000000;74.09851304060
247;162.97800000000;71.64072350200
248;45.67240000000;74.67454326460
249;92.00590000000;83.80470779510
250;64.32690000000;71.75390369950
251;170.13800000000;78.79258634720
252;88.39840000000;81.62673593370
253;35.84060000000;65.68648943840
254;113.73200000000;76.73113889410
255;54.38950000000;78.16491801310
256;143.43900000000;74.65407725850
257;49.89290000000;74.97057299310
258;155.72800000000;79.67529386490
259;133.05600000000;73.78829260060
260;132.42200000000;81.69778634230
261;171.97300000000;73.54441493230
262;149.57300000000;72.33034066900
263;62.72840000000;71.45248951440
264;131.03700000000;73.95515544910
265;172.14400000000;74.56822534590
266;43.90090000000;69.36027835610
267;116.81600000000;84.27453282360
268;47.24790000000;71.38923835810
269;124.96400000000;81.91148939880
270;-179.66000000000;69.12933047330
271;113.64200000000;81.66013924140
272;125.79000000000;79.15686166810
273;96.78530000000;77.80867890670
274;67.02970000000;72.60187908050
275;55.04520000000;75.09143382630
276;125.57500000000;74.51144286440
277;78.42400000000;76.51174107950
278;163.42700000000;72.71870469400
279;86.71400000000;77.58571142140
280;-170.69300000000;68.82980892430
281;166.86100000000;70.33205647780
282;73.18270000000;74.08438751540
283;36.23810000000;73.58556352690
284;84.73180000000;73.89274957770
285;174.87300000000;69.92210124030
286;138.06100000000;74.49774327790
287;-174.84000000000;73.20036575590
288;45.91060000000;68.74831661790
289;-178.42800000000;69.01894946570
290;26.27270000000;73.10238159340
291;178.63600000000;72.27708699330
292;114.61000000000;82.22402101320
293;38.17710000000;65.80766189890
294;173.81300000000;78.73598823520
295;139.90200000000;73.16975439410
296;45.91140000000;70.36931997050
297;54.29230000000;77.69623521830
298;48.92820000000;70.09469782830
299;-179.21500000000;64.00353690350
300;-174.52000000000;67.41692470560
301;82.91680000000;76.43326696590
302;72.29820000000;75.01917953550
303;51.52810000000;76.04800456170
304;122.31100000000;80.11354459640
305;51.05080000000;70.63797713090
306;-177.83400000000;74.82640061490
307;161.20500000000;75.96682179010
308;117.62800000000;82.72468361020
309;132.81900000000;77.08495497640
310;52.16730000000;72.13608230850
311;114.79800000000;73.72631894270
312;41.82860000000;73.55210033860
313;118.96900000000;75.13670390020
314;30.02860000000;70.73725293630
315;144.37900000000;76.02016624990
316;24.56050000000;72.72210665060
317;159.40000000000;75.66124335340
318;129.50000000000;75.28342117280
319;48.66140000000;70.49602614500
320;62.48510000000;74.39799044880
321;137.83700000000;72.85261834880
322;-179.10800000000;65.11096361490
323;32.15000000000;73.57294229260
324;124.52000000000;74.46137028790
325;38.71270000000;73.88993579610
326;-170.78800000000;65.44063850270
327;-179.37600000000;64.77449014720
328;65.39910000000;73.30781239490
329;152.68600000000;72.61275277980
330;105.51300000000;81.09043671950
331;157.26600000000;73.50012420110
332;141.67200000000;78.47779022450
333;170.43500000000;70.37061282040
334;117.29700000000;74.93904220050
335;29.75750000000;73.62999632130
336;114.99200000000;74.69332180860
337;162.50100000000;69.69306997400
338;-170.69200000000;67.37466572340
339;133.67500000000;78.60313754530
340;130.67100000000;79.56293134520
341;63.97630000000;77.09819827040
342;19.31600000000;70.13881852540
343;99.62380000000;80.97458032990
344;158.36800000000;72.45439206410
345;114.73200000000;73.79942528270
346;47.47110000000;75.55776493710
347;38.19450000000;75.16880136110
348;60.55660000000;77.42388166950
349;143.77800000000;76.98252665350
350;-178.61700000000;69.92402973340
351;163.12300000000;70.61444899340
352;112.14000000000;79.24982166370
353;38.02330000000;74.21838886940
354;126.12300000000;77.74488614390
355;161.07500000000;69.98367514780
356;78.60410000000;74.13044494190
357;-171.24000000000;69.42142348370
358;42.70550000000;67.27503288890
359;158.08200000000;72.67629552230
360;-174.09900000000;68.17760296410
361;152.20800000000;79.70503519030
362;81.41500000000;77.67553589650
363;44.29460000000;70.08853958530
364;169.95600000000;69.54341933790
365;179.11500000000;74.09652366380
366;66.78370000000;71.82818790410
367;106.66200000000;77.60430889230
368;32.21470000000;74.45420436650
369;152.97200000000;74.18997980720
370;165.32900000000;71.54276435840
371;177.12500000000;71.08476375880
372;148.92800000000;79.44986980140
373;82.05410000000;74.34721567600
374;31.71700000000;69.80808802550
375;108.15200000000;77.76471407620
376;112.96800000000;79.60121043640
377;70.83590000000;80.50362506380
378;130.72100000000;83.36796431630
379;69.86980000000;73.50134751330
380;117.54900000000;81.53366212460
381;126.81900000000;76.04997187440
382;161.53700000000;77.76190739560
383;106.61900000000;82.97914420110
384;115.16800000000;80.63285764120
385;103.54500000000;82.01762876570
386;71.10760000000;74.50764786550
387;144.83000000000;77.98059403560
388;170.22700000000;71.06209065970
389;150.20500000000;80.19246524360
390;62.33000000000;76.39683160780
391;85.11880000000;74.94887965150
392;170.39100000000;70.27348360030
393;61.97100000000;74.04500919360
394;176.12700000000;70.27768612540
395;115.79100000000;83.14488643550
396;164.62200000000;71.33769532870
397;108.93300000000;77.61253347250
398;131.13900000000;72.97625539130
399;117.32200000000;80.95321175820
400;157.46800000000;73.26826817130
401;19.23840000000;70.10691699410
402;159.33500000000;79.55500958520
403;163.62800000000;79.99435214000
404;-178.94900000000;68.80414143590
405;178.67500000000;72.03294527790
406;-177.86300000000;70.67677996490
407;162.79900000000;70.88366786440
408;170.42200000000;69.45655931030
409;168.07100000000;71.56509151910
410;83.52000000000;82.01795264910
411;156.85200000000;73.88049662150
412;161.92100000000;72.86648956670
413;58.24590000000;69.62675822270
414;153.12600000000;75.99511170830
415;49.84320000000;69.70261076410
416;179.01700000000;64.59612441310
417;72.97770000000;66.91909370130
418;178.38000000000;75.78140742630
419;72.72920000000;69.99320955040
420;152.42500000000;73.35176739590
421;50.86900000000;71.66095504730
422;89.79300000000;82.34267423150
423;121.83800000000;74.62037216210
424;138.73900000000;74.70346868350
425;148.96700000000;76.86765375630
426;-168.84400000000;66.56454695080
427;124.15500000000;78.63162001080
428;77.74200000000;76.05349865240
429;-171.14600000000;67.72465105110
430;-175.12400000000;67.95098084720
431;143.72600000000;74.00361722700
432;79.42390000000;78.13603214360
433;120.56900000000;81.13842377870
434;152.47000000000;73.21768764430
435;124.12300000000;76.09277650660
436;164.17900000000;72.12580906440
437;32.71850000000;71.79166122180
438;162.65900000000;75.26143720480
439;106.83700000000;82.27174534060
440;42.11320000000;76.62996350470
441;111.54100000000;84.02657144630
442;178.64400000000;72.09947555910
443;170.24000000000;75.06657204160
444;46.15790000000;75.39870841530
445;149.03700000000;80.77343614640
446;105.82400000000;80.20648508850
447;131.10800000000;77.62834606400
448;164.87400000000;70.93895332590
449;23.09710000000;70.21393475890
450;145.03200000000;78.48674438960
451;24.22290000000;71.80202662180
452;138.97700000000;77.13178376800
453;77.76620000000;77.41562018350
454;50.43210000000;72.35837785040
455;39.84490000000;64.72737337000
456;142.70800000000;74.24473741660
457;159.96900000000;70.92860332960
458;120.18300000000;74.96625855880
459;171.68600000000;71.20354247700
460;43.39710000000;68.99260259870
461;83.47450000000;80.14548037750
462;51.60230000000;77.28829227730
463;44.80190000000;76.07969615850
464;42.69850000000;71.78073164900
465;166.26100000000;73.40204647100
466;66.10350000000;69.67792668370
467;49.60680000000;73.58806525870
468;-178.07900000000;63.69144383090
469;60.72570000000;74.67432657970
470;72.10050000000;76.54792487680
471;121.89900000000;77.74971319890
472;116.70100000000;84.21679331750
473;116.46300000000;79.83405016630
474;119.27800000000;74.71973718120
475;73.16260000000;71.09791009250
476;158.32900000000;74.28128510860
477;168.63600000000;78.49994672390
478;87.92880000000;80.50687962720
479;98.77110000000;76.34358188610
480;170.95200000000;71.00868592420
481;163.90200000000;74.20269572650
482;46.04790000000;72.78741449830
483;100.19000000000;81.31546722950
484;125.44700000000;77.29061452770
485;149.55100000000;79.37737969640
486;127.35100000000;73.86876130690
487;-175.38400000000;72.03097811790
488;103.50900000000;78.23872925160
489;45.26320000000;70.25158489610
490;132.10800000000;82.59257003300
491;72.44570000000;75.10309342860
492;107.33600000000;81.59773831360
493;121.08200000000;73.69969966170
494;37.86700000000;72.24978269260
495;58.43590000000;73.88074203660
496;35.24810000000;73.55915396020
497;32.10850000000;73.02284860290
498;51.69240000000;70.19160021800
499;165.96300000000;72.89615329810
500;170.52400000000;73.23745390370
501;146.74800000000;81.24451086900
502;166.51400000000;72.54536475320
503;151.76200000000;79.77600666650
504;-175.27300000000;69.67633239870
505;127.32000000000;78.06109543230
506;73.85450000000;67.61716056260
507;161.27700000000;73.47257600720
508;57.11120000000;72.01259229560
509;-175.51000000000;70.09604945670
510;-179.71900000000;64.84073231150
511;173.81600000000;78.70106523940
512;154.45600000000;73.80187726590
513;61.00990000000;71.20575035830
514;59.39060000000;77.94628468040
515;131.66000000000;76.31726571830
516;132.92700000000;75.23947084100
517;138.37300000000;72.28355067240
518;83.10530000000;70.56763346070
519;34.35620000000;66.58544334390
520;27.17920000000;71.25814336370
521;85.45480000000;79.45617432030
522;39.09710000000;72.34710472690
523;-177.23700000000;65.30606493120
524;71.26420000000;76.87869627830
525;39.40450000000;74.84398368670
526;150.80800000000;74.63977195430
527;109.38700000000;73.48060384120
528;47.21250000000;69.80621508460
529;-178.88300000000;70.67220402020
530;43.08580000000;71.64502408780
531;153.41300000000;71.27367898070
532;51.52960000000;72.23390135210
533;172.73600000000;74.64103868350
534;79.23560000000;76.35062963820
535;160.00500000000;69.87088952220
536;128.04200000000;75.45504328700
537;51.57860000000;68.50379572250
538;31.15290000000;72.25168005170
539;113.59600000000;77.18838234450
540;123.36500000000;80.63478149020
541;57.77960000000;69.97600471870
542;117.79800000000;78.27512750480
543;83.04100000000;70.90817559420
544;85.67540000000;79.26925704380
545;56.55300000000;69.41059998220
546;58.58560000000;72.94667824480
547;129.50900000000;77.00626196540
548;43.31890000000;68.80320734240
549;179.32500000000;75.56049716040
550;139.61700000000;76.91856011500
551;163.17600000000;77.38768941940
552;64.63070000000;71.43170033550
553;104.85500000000;83.92103809630
554;46.81510000000;74.29943277190
555;36.13760000000;64.42948039350
556;165.80100000000;71.85284737980
557;165.13900000000;75.42168768180
558;44.73060000000;72.74471226080
559;-176.59200000000;72.06942925560
560;160.17800000000;71.27670813670
561;67.44920000000;77.49167786500
562;35.90900000000;74.19110372850
563;61.23630000000;78.75375985210
564;66.65360000000;69.33687582160
565;73.05250000000;72.30428478840
566;42.35720000000;72.77972079740
567;57.43050000000;68.99903838760
568;-178.72100000000;65.44875064160
569;-175.89400000000;69.42449448400
570;137.75700000000;81.52836842400
571;111.97100000000;80.41483750060
572;172.53700000000;70.04968221960
573;167.70600000000;73.27903366330
574;20.02760000000;70.23027138400
575;24.93430000000;70.21913343130
576;91.21360000000;81.30100712850
577;-178.11900000000;69.68759155070
578;137.56300000000;73.92122395850
579;45.33160000000;74.21303253670
580;36.48870000000;72.97812655030
581;40.68920000000;71.52688312520
582;179.93200000000;70.10913562780
583;114.50400000000;74.57809885260
584;160.33200000000;73.51799197790
585;145.99400000000;72.87731826670
586;48.39210000000;74.58582393930
587;113.74200000000;73.88183816320
588;34.79310000000;66.29644322630
589;65.56010000000;71.70802967220
590;121.14900000000;82.28120498000
591;60.56720000000;70.50480480700
592;68.23490000000;74.69595171880
593;67.16820000000;73.03716623480
594;119.01000000000;76.93457964890
595;128.52900000000;79.54982486590
596;34.35840000000;70.91376555910
597;108.90400000000;81.03215077070
598;-173.79600000000;67.18272993570
599;147.95200000000;72.56374818650
600;160.59900000000;75.92643548680
601;116.84800000000;83.90004512480
602;149.93300000000;78.33712580530
603;68.04660000000;72.83132699200
604;56.72530000000;70.40583175750
605;51.88850000000;70.88724587910
606;145.90100000000;80.41753943250
607;76.77230000000;76.49002713100
608;171.60200000000;76.14946645340
609;32.24660000000;73.73954586990
610;169.59600000000;74.95204193250
611;26.75090000000;72.21980493610
612;39.63080000000;70.21753683240
613;60.50800000000;77.68904733060
614;118.18100000000;80.22037305900
615;154.44800000000;73.56732914990
616;118.25100000000;78.46754468230
617;50.82680000000;75.05415087690
618;42.65590000000;72.34497735790
619;120.86300000000;76.33457683610
620;151.88900000000;80.58167872220
621;120.14600000000;79.17555025410
622;58.00540000000;71.75524767840
623;179.90600000000;72.91630153940
624;30.80140000000;70.60911156280
625;166.57700000000;69.81397404790
626;23.83030000000;71.92363620480
627;147.85700000000;73.81739396140
628;26.74330000000;71.40940012180
629;84.00810000000;76.69947180960
630;159.77300000000;74.43243658810
631;144.65400000000;78.31104628080
632;133.09600000000;73.20317567270
633;114.43700000000;82.98972020230
634;171.86500000000;78.92799112580
635;89.20490000000;79.09803046660
636;132.79800000000;74.01390679060
637;38.18200000000;65.35817611060
638;170.07200000000;70.40207728540
639;98.42150000000;80.24612326390
640;172.77000000000;72.45854353560
641;118.79700000000;79.39307570250
642;165.93300000000;73.11923092700
643;48.34930000000;68.72765026410
644;161.92500000000;71.46312886950
645;-176.24100000000;70.37020042460
646;67.46930000000;78.30028405050
647;30.63850000000;72.71369515110
648;75.31990000000;80.57704781710
649;128.18700000000;77.64952613450
650;110.29400000000;74.37632732740
651;160.87200000000;75.64145571730
652;107.92000000000;81.55237803600
653;129.89200000000;80.09481962620
654;162.60100000000;79.49645410140
655;139.48700000000;73.84890828140
656;40.47570000000;69.52984423910
657;52.29890000000;73.31165989020
658;172.68600000000;78.88960106020
659;45.74320000000;72.15834235860
660;82.42140000000;75.54309965310
661;157.98300000000;71.82416107190
662;97.77220000000;82.12111458860
663;128.32800000000;77.66603499370
664;161.72300000000;81.09607723820
665;128.83500000000;77.42599342700
666;84.45830000000;74.38854710660
667;145.89300000000;79.55629225890
668;37.22100000000;70.71823961260
669;126.98500000000;78.28459565570
670;144.36700000000;82.01595187390
671;179.16200000000;63.32424860740
672;138.39000000000;78.74053758310
673;168.36900000000;71.46865565060
674;142.17700000000;78.99198888150
675;160.08300000000;75.66889694910
676;17.72320000000;71.01802961020
677;166.34700000000;73.53714361360
678;53.92210000000;68.88595727790
679;39.85250000000;71.47357889930
680;-175.11700000000;69.81356324840
681;34.34000000000;66.64341033610
682;120.82100000000;73.83083925190
683;154.49600000000;79.10549604100
684;50.25930000000;76.43279555750
685;133.52000000000;74.09493575460
686;80.04820000000;73.14919115330
687;139.73200000000;76.88895208310
688;34.04640000000;75.26304412140
689;150.81600000000;75.43509018830
690;168.76500000000;73.98831812850
691;-169.22400000000;67.48218161750
692;50.61180000000;76.95931139160
693;116.69600000000;76.98014772530
694;117.78400000000;78.80191876710
695;158.58800000000;81.62403160820
696;62.21600000000;74.26197721590
697;121.26600000000;74.63038956000
698;61.55690000000;73.48043937410
699;115.61600000000;73.80849307950
700;122.79800000000;75.04202736440
701;84.28840000000;74.90868482430
702;91.38330000000;82.36825896290
703;87.82470000000;75.33148127180
704;49.90660000000;73.47243108150
705;154.01300000000;79.48841297870
706;39.10570000000;68.65827142980
707;172.92900000000;74.75953459280
708;29.66000000000;71.91491129880
709;87.09250000000;77.13361427320
710;-176.50400000000;71.90495476270
711;172.69000000000;71.29225871890
712;75.63310000000;71.68085981710
713;152.71000000000;74.96404692470
714;168.66400000000;70.47576047510
715;177.89800000000;74.34908245970
716;128.10400000000;77.35844891590
717;44.34870000000;66.86385992770
718;151.13300000000;81.32891507300
719;129.67000000000;77.40993564280
720;69.03050000000;72.89830697050
721;166.55000000000;76.63709743190
722;63.43590000000;74.51749237440
723;89.41050000000;81.13593591320
724;124.68000000000;83.72684392500
725;117.22800000000;76.77783311840
726;79.06000000000;73.34422342600
727;-173.58900000000;70.28130241550
728;-175.96300000000;65.10303324220
729;18.38960000000;70.97194509630
730;81.88000000000;72.16542931770
731;125.52900000000;81.84502501230
732;60.37990000000;76.60153448320
733;37.08080000000;69.72328099410
734;70.47090000000;74.97831738380
735;55.91230000000;69.17887121150
736;19.50840000000;71.40906225520
737;-174.49000000000;67.77342192530
738;161.87200000000;74.59163111080
739;136.38400000000;72.56125510980
740;58.69120000000;71.58343982740
741;89.39330000000;77.93939947550
742;72.88230000000;70.61393239110
743;27.25120000000;72.03371229960
744;143.65700000000;73.54087888970
745;54.55520000000;69.00557788120
746;-170.57900000000;67.09149650220
747;120.97500000000;74.49600352320
748;64.85180000000;79.27518926690
749;101.18000000000;79.12400492960
750;169.19900000000;73.54059595430
751;151.90700000000;71.95838088530
752;35.04370000000;70.59192425180
753;157.72500000000;76.34317429220
754;65.46050000000;71.87666719470
755;48.57580000000;71.23159741260
756;-172.47300000000;67.66391194050
757;22.64750000000;71.76640573760
758;160.43900000000;80.42681940000
759;117.50000000000;82.91942581980
760;69.41220000000;75.56518724710
761;169.54600000000;79.63188916800
762;64.83010000000;77.11408421950
763;53.38760000000;75.56550419410
764;117.81900000000;75.37277500280
765;49.26060000000;73.25277443850
766;40.91090000000;66.01024295890
767;-172.95300000000;69.94647439300
768;61.84260000000;73.96445735500
769;160.40000000000;71.90202446410
770;132.02800000000;78.31248151310
771;85.01020000000;75.35185817980
772;160.52700000000;72.66506923380
773;38.24750000000;70.10291912290
774;167.70200000000;72.36488201310
775;34.63980000000;71.86591540720
776;-172.47900000000;67.66203778250
777;137.31300000000;81.68694046760
778;102.54700000000;82.91703758710
779;43.44920000000;72.79908555420
780;111.80100000000;73.87574152150
781;74.99710000000;79.54553622630
782;179.09500000000;71.97933351260
783;-179.51400000000;70.80447653850
784;80.74350000000;75.97143800080
785;74.80250000000;73.75163501710
786;141.16900000000;80.60106180430
787;172.82800000000;75.42604079880
788;88.58370000000;82.34262767700
789;84.22520000000;75.05202741240
790;125.57300000000;74.37414608760
791;132.30300000000;80.83938851760
792;155.22800000000;75.24169815670
793;156.19200000000;77.39894384120
794;123.60700000000;73.80903814050
795;114.60100000000;76.86179130800
796;175.44300000000;70.62347988890
797;128.01000000000;76.48442319800
798;56.96910000000;69.40848325980
799;141.51100000000;77.79877842060
800;161.07200000000;74.82057091890
801;76.56250000000;75.26225612780
802;126.20400000000;76.58460241650
803;60.69980000000;73.31749382040
804;61.82060000000;78.19620535760
805;168.50500000000;78.94765321550
806;168.90700000000;73.33690964740
807;82.44930000000;78.41120323270
808;44.47180000000;74.43216917700
809;82.77820000000;76.73080709660
810;70.07510000000;72.87599485540
811;33.19880000000;73.82829660510
812;115.83000000000;79.84717393060
813;86.09590000000;80.22987637800
814;146.78900000000;72.53582976890
815;166.62200000000;75.28699768330
816;178.88600000000;72.06173561400
817;82.53030000000;80.22048433690
818;65.38750000000;77.62933751690
819;58.11040000000;71.37615229560
820;73.10280000000;68.80925927340
821;174.68400000000;70.63300296780
822;38.92210000000;65.88976320960
823;178.83400000000;72.04703418790
824;69.56000000000;76.56521341140
825;70.84380000000;74.14277239800
826;98.03460000000;78.72063753670
827;-176.11100000000;70.71393900790
828;90.47910000000;76.73606673120
829;59.39400000000;71.36699311920
830;127.44700000000;75.62045592540
831;71.20020000000;77.37998269680
832;89.18180000000;77.27775841140
833;133.13900000000;75.82899554820
834;61.13970000000;71.48383585830
835;143.88100000000;78.10565577350
836;44.25960000000;73.44402331520
837;83.20860000000;76.01330101480
838;162.54700000000;78.49998728350
839;140.29000000000;73.22393142470
840;65.06220000000;71.80100072880
841;-170.50200000000;68.45952282940
842;84.57590000000;75.39645727500
843;91.85910000000;76.62098164820
844;111.37500000000;79.19396878660
845;139.90800000000;76.73236097710
846;76.01650000000;69.21076031840
847;152.77200000000;76.61092838540
848;169.50000000000;75.99642934360
849;51.61380000000;69.89458084040
850;44.22910000000;71.13488934300
851;164.73200000000;79.19372195040
852;154.69300000000;78.38255922720
853;43.04140000000;67.96612308560
854;32.29720000000;70.50653089970
855;173.84200000000;70.23808564130
856;46.93680000000;69.43417751680
857;54.05480000000;68.48396214690
858;-170.66800000000;69.86552039520
859;40.43690000000;73.55835925050
860;90.93220000000;78.04622564420
861;120.62300000000;74.59137678910
862;47.92500000000;67.62397089630
863;-173.23700000000;67.69612143060
864;62.16450000000;78.61887874850
865;158.85700000000;78.76520348430
866;51.68360000000;69.60818774820
867;167.10500000000;77.68305952360
868;63.48450000000;71.35364334490
869;126.53500000000;81.08501529750
