obs;lon;lat
81;-167.38700000000;74.81950000000
82;-141.80200000000;71.52710000000
83;-163.97800000000;70.36280000000
84;-136.79500000000;74.19790000000
85;-149.38200000000;72.10350000000
86;-166.08800000000;69.72400000000
87;-138.49500000000;76.85290000000
88;-164.65900000000;69.15160000000
89;-129.29200000000;73.33340000000
90;-148.68200000000;75.29200000000
91;-147.26400000000;71.57500000000
92;-137.09000000000;69.57860000000
93;-135.94500000000;72.72940000000
94;-124.77400000000;74.88570000000
95;-133.54200000000;75.04580000000
96;-166.13700000000;67.16070000000
97;-127.09600000000;75.59890000000
98;-152.59400000000;76.67760000000
99;-126.77700000000;72.21100000000
100;-130.69900000000;73.90540000000
101;-134.93000000000;69.54980000000
102;-135.45900000000;76.70980000000
103;-147.88500000000;70.81230000000
104;-135.77300000000;76.24270000000
105;-152.57500000000;73.71730000000
106;-163.08900000000;70.79770000000
107;-145.90100000000;72.24850000000
108;-163.15500000000;71.39770000000
109;-140.89500000000;69.96530000000
110;-136.75100000000;76.35670000000
111;-161.88400000000;66.75780000000
112;-163.96000000000;70.51320000000
113;-148.30300000000;75.30170000000
114;-165.99300000000;73.97520000000
115;-130.87400000000;75.78040000000
116;-160.40000000000;71.48620000000
117;-159.12800000000;71.26220000000
118;-168.10400000000;74.55160000000
119;-149.47600000000;75.52450000000
120;-125.66100000000;72.55100000000
121;-152.16100000000;71.12450000000
122;-148.55200000000;72.76480000000
123;-118.68600000000;74.25680000000
124;-134.00500000000;77.12620000000
125;-146.83300000000;73.83200000000
126;-161.13600000000;74.60080000000
127;-122.11300000000;74.75690000000
128;-164.35300000000;70.03670000000
129;-162.63600000000;70.99080000000
130;-163.57400000000;70.09230000000
131;-166.02400000000;70.48040000000
132;-137.54200000000;69.20830000000
133;-166.16300000000;70.70350000000
134;-117.51100000000;74.42140000000
135;-157.96300000000;71.32550000000
136;-166.23900000000;72.81990000000
137;-154.54000000000;73.88340000000
138;-152.74200000000;75.70820000000
139;-160.67300000000;73.80620000000
140;-139.26400000000;73.08910000000
141;-156.47200000000;74.92150000000
142;-130.71100000000;70.73320000000
143;-160.96000000000;73.47000000000
144;-132.91100000000;74.19930000000
145;-136.20200000000;71.91650000000
146;-168.72800000000;72.71410000000
147;-163.69700000000;73.21780000000
148;-129.43200000000;70.52200000000
149;-141.80700000000;75.12180000000
150;-160.08500000000;73.42000000000
151;-137.50400000000;69.97310000000
152;-132.75000000000;69.88500000000
153;-161.66000000000;74.39080000000
154;-164.55100000000;70.01560000000
155;-122.84900000000;74.72010000000
156;-140.01900000000;71.47310000000
157;-138.27200000000;70.72100000000
158;-165.62800000000;72.47920000000
159;-143.27300000000;76.70910000000
160;-139.58900000000;69.71570000000
161;-155.70800000000;72.93330000000
162;-167.71000000000;72.52050000000
163;-133.14100000000;73.02370000000
164;-136.20300000000;70.72800000000
165;-135.46400000000;73.28160000000
166;-127.61100000000;71.97320000000
167;-168.54800000000;72.79450000000
168;-149.94300000000;73.79750000000
169;-141.47800000000;74.68460000000
170;-135.56400000000;75.67880000000
171;-160.89100000000;71.11970000000
172;-130.03900000000;75.43820000000
173;-148.14100000000;71.30240000000
174;-143.42300000000;70.27180000000
175;-132.92300000000;72.67800000000
176;-163.84800000000;76.04670000000
177;-143.55200000000;73.73500000000
178;-157.93700000000;74.74360000000
179;-135.25100000000;71.76830000000
180;-167.97500000000;74.55090000000
181;-148.35200000000;73.52140000000
182;-144.67600000000;73.91160000000
183;-166.96300000000;67.69780000000
184;-163.28300000000;71.73090000000
185;-145.17300000000;70.48730000000
186;-125.32300000000;71.66590000000
187;-154.18300000000;70.80690000000
188;-127.08500000000;70.51820000000
189;-141.22000000000;72.04680000000
190;-164.42100000000;74.71200000000
191;-119.69100000000;74.90350000000
192;-127.64300000000;76.22300000000
193;-135.24900000000;76.70980000000
194;-133.33600000000;72.09540000000
195;-146.94900000000;73.34500000000
196;-151.34300000000;75.28860000000
197;-137.22400000000;70.93490000000
198;-143.54400000000;77.12200000000
199;-153.52900000000;74.62750000000
200;-135.66100000000;71.28550000000
201;-167.94100000000;69.39680000000
202;-161.19100000000;75.80300000000
203;-151.01700000000;73.57830000000
204;-149.28000000000;76.33210000000
205;-165.90300000000;73.29760000000
206;-141.23200000000;73.59940000000
207;-142.53700000000;71.09940000000
208;-166.12000000000;69.34000000000
209;-147.95400000000;72.90280000000
210;-121.19600000000;75.53950000000
211;-164.45700000000;69.78070000000
212;-151.96900000000;71.84830000000
213;-164.44500000000;72.16630000000
214;-160.60500000000;76.29490000000
215;-137.52000000000;70.32300000000
216;-148.27500000000;74.30000000000
217;-166.71100000000;73.70720000000
218;-128.00300000000;76.22310000000
219;-125.65000000000;70.84220000000
220;-136.81600000000;73.13610000000
221;-139.74100000000;75.29500000000
222;-140.23600000000;70.41920000000
223;-142.07000000000;76.42180000000
224;-130.96800000000;73.07180000000
225;-157.93300000000;74.45310000000
226;-138.33000000000;75.08120000000
227;-165.51000000000;67.66130000000
228;-135.78900000000;72.71040000000
229;-143.64500000000;75.94010000000
230;-131.39400000000;72.09620000000
231;-141.55500000000;71.01810000000
232;-147.33800000000;71.38340000000
233;-158.79900000000;76.72990000000
234;-140.54800000000;70.92940000000
235;-129.74800000000;70.54860000000
236;-145.03200000000;72.94010000000
237;-141.90100000000;75.91330000000
238;-123.88900000000;75.30530000000
239;-136.06100000000;74.75030000000
240;-130.78500000000;74.44130000000
241;-149.38100000000;74.45950000000
242;-125.25900000000;72.75910000000
243;-158.17800000000;73.30310000000
244;-154.51200000000;74.94000000000
245;-130.13100000000;75.44930000000
246;-165.42900000000;70.05320000000
247;-144.05700000000;76.49160000000
248;-167.82600000000;68.95110000000
249;-128.81200000000;69.82120000000
250;-159.06000000000;71.26430000000
251;-126.72700000000;76.02480000000
252;-136.91700000000;69.74690000000
253;-131.86700000000;75.37720000000
254;-141.24800000000;76.06300000000
255;-167.21200000000;73.89440000000
256;-139.99000000000;74.49000000000
257;-154.85300000000;71.56730000000
258;-137.12700000000;71.61910000000
259;-144.57400000000;74.35890000000
260;-136.96200000000;73.14050000000
261;-141.15000000000;70.49730000000
262;-148.45900000000;71.04720000000
263;-136.05700000000;71.16990000000
264;-129.82900000000;69.81810000000
265;-129.48900000000;70.67630000000
266;-152.58000000000;74.50830000000
267;-135.07700000000;75.18110000000
268;-148.72400000000;74.86920000000
269;-130.27800000000;73.81870000000
270;-150.85600000000;75.93090000000
271;-128.06200000000;72.57960000000
272;-138.56000000000;76.28020000000
273;-147.52200000000;75.64310000000
274;-167.08200000000;67.04000000000
275;-164.53400000000;75.94950000000
276;-160.67400000000;74.45150000000
277;-157.80500000000;74.07990000000
278;-143.85400000000;70.62710000000
279;-156.58400000000;74.62100000000
280;-163.83700000000;74.63780000000
281;-151.10100000000;73.02720000000
282;-141.77700000000;72.76850000000
283;-130.49800000000;70.52290000000
284;-128.11500000000;73.21320000000
285;-143.62400000000;76.40980000000
286;-140.51300000000;73.09650000000
287;-127.92000000000;72.84070000000
288;-156.61500000000;75.32230000000
289;-137.93400000000;71.35970000000
290;-125.87500000000;72.59050000000
291;-159.67900000000;72.74580000000
292;-162.40600000000;70.27150000000
293;-166.01100000000;75.90610000000
294;-146.80400000000;74.02320000000
295;-148.71000000000;74.65610000000
296;-167.31600000000;72.43750000000
297;-144.44600000000;72.63990000000
298;-138.12000000000;72.34160000000
299;-140.93100000000;70.12520000000
300;-164.94000000000;73.15950000000
301;-133.79300000000;69.33720000000
302;-163.03600000000;75.72460000000
303;-125.45900000000;74.65160000000
304;-134.11300000000;76.59570000000
305;-140.00100000000;71.02960000000
306;-146.40800000000;72.32390000000
307;-166.36900000000;72.19730000000
308;-154.55000000000;72.02820000000
309;-158.09900000000;74.24050000000
310;-128.63900000000;74.43580000000
311;-133.65700000000;73.07190000000
312;-145.10000000000;76.04890000000
313;-155.10200000000;73.50400000000
314;-163.19200000000;74.76050000000
315;-133.77000000000;69.42690000000
316;-168.45000000000;71.69110000000
317;-136.07100000000;75.63490000000
318;-144.34500000000;76.41200000000
319;-135.06900000000;74.41300000000
320;-144.57100000000;73.47720000000
321;-147.65100000000;72.01230000000
322;-143.10900000000;74.63920000000
323;-167.44100000000;67.33930000000
324;-136.78800000000;70.48750000000
325;-149.19800000000;75.10720000000
326;-125.80400000000;74.69190000000
327;-159.03700000000;72.81260000000
328;-161.28700000000;71.22060000000
329;-167.53100000000;66.64970000000
330;-136.55100000000;73.62640000000
331;-163.91400000000;74.36500000000
332;-153.39600000000;71.95340000000
333;-126.16500000000;72.47980000000
334;-152.22000000000;72.07950000000
335;-164.28500000000;67.54750000000
336;-153.97200000000;74.66500000000
337;-157.92100000000;72.96000000000
338;-166.03700000000;74.07440000000
339;-141.15800000000;76.01680000000
340;-136.13900000000;68.91530000000
341;-161.77600000000;73.08960000000
342;-155.95800000000;73.35020000000
343;-153.47600000000;70.96110000000
344;-165.52300000000;66.58740000000
345;-142.65900000000;74.00400000000
346;-145.76900000000;72.88790000000
347;-139.28200000000;77.21460000000
348;-124.14600000000;75.63870000000
349;-123.25300000000;75.74560000000
350;-144.87800000000;74.14680000000
351;-131.15900000000;74.06080000000
352;-154.74900000000;75.83480000000
353;-128.57100000000;76.34660000000
354;-134.43300000000;76.68470000000
355;-166.49400000000;70.82420000000
356;-165.65900000000;67.17480000000
357;-140.03700000000;71.25140000000
358;-160.54800000000;70.59840000000
359;-165.64500000000;69.33090000000
360;-156.53900000000;72.09670000000
361;-144.61000000000;74.47180000000
362;-169.71300000000;75.85330000000
363;-166.57800000000;69.28460000000
364;-165.02200000000;69.51500000000
365;-162.98300000000;70.12780000000
366;-166.21000000000;66.70870000000
367;-146.69200000000;71.86730000000
368;-162.17600000000;71.10330000000
369;-133.06300000000;69.95010000000
370;-165.97600000000;73.31020000000
371;-153.70100000000;74.73180000000
372;-116.30700000000;74.50470000000
373;-140.87400000000;76.24080000000
374;-154.63900000000;73.42830000000
375;-132.20400000000;73.36310000000
376;-127.25200000000;74.52670000000
377;-139.32500000000;70.37440000000
378;-134.22200000000;69.72480000000
379;-162.95900000000;69.72170000000
380;-129.23200000000;71.83960000000
381;-148.31100000000;71.31370000000
382;-167.59900000000;70.56450000000
383;-167.29200000000;71.87190000000
384;-137.28400000000;71.19100000000
385;-131.57300000000;75.67190000000
386;-167.01600000000;66.68390000000
387;-167.42400000000;67.14630000000
388;-131.84800000000;75.06410000000
389;-153.65700000000;76.53030000000
390;-154.35900000000;76.53900000000
391;-134.61100000000;71.35000000000
392;-128.44000000000;73.64510000000
393;-167.13700000000;67.64290000000
394;-140.61800000000;74.29860000000
395;-145.21200000000;70.76210000000
396;-160.22600000000;76.64740000000
397;-133.36300000000;75.02330000000
398;-166.89100000000;67.23740000000
399;-143.92200000000;71.25510000000
400;-160.32000000000;75.76900000000
401;-129.84300000000;73.58170000000
402;-154.92200000000;71.87880000000
403;-148.04900000000;72.81500000000
404;-137.95600000000;75.28470000000
405;-149.02400000000;75.34800000000
406;-166.68700000000;74.54840000000
407;-137.58600000000;72.32340000000
408;-130.76900000000;73.14830000000
409;-164.64700000000;70.85010000000
410;-135.30500000000;75.98660000000
411;-168.92100000000;75.01490000000
412;-155.19800000000;74.38020000000
413;-134.65000000000;69.71860000000
414;-133.25600000000;73.22130000000
415;-134.93600000000;74.57520000000
416;-163.88600000000;72.96140000000
417;-130.62200000000;71.69750000000
418;-159.67800000000;72.04580000000
419;-167.69900000000;68.16140000000
420;-162.20400000000;71.08490000000
421;-164.02500000000;69.81970000000
422;-128.15800000000;74.86920000000
423;-138.85800000000;71.32070000000
424;-164.19300000000;75.47100000000
425;-131.75800000000;74.75180000000
426;-155.78200000000;72.05380000000
427;-155.27300000000;76.34890000000
428;-168.54300000000;73.91980000000
429;-164.90500000000;70.08480000000
430;-141.44700000000;71.50730000000
431;-144.96900000000;71.53130000000
432;-161.20000000000;76.44740000000
433;-134.05900000000;76.75520000000
434;-140.68900000000;70.11380000000
435;-140.08700000000;71.80780000000
436;-146.24000000000;75.43720000000
437;-134.53500000000;77.06390000000
438;-150.42800000000;71.51710000000
439;-151.73800000000;76.57950000000
440;-165.60300000000;66.93060000000
441;-159.63700000000;76.57820000000
442;-161.89100000000;75.69690000000
443;-166.44200000000;70.05540000000
444;-128.24100000000;73.23610000000
445;-163.25700000000;75.17790000000
446;-148.36700000000;70.56370000000
447;-134.98700000000;75.86180000000
448;-161.94300000000;76.15000000000
449;-164.66400000000;74.31090000000
450;-146.16900000000;75.15890000000
451;-163.94800000000;73.29670000000
452;-141.56000000000;76.33390000000
453;-146.32000000000;72.37800000000
454;-151.38900000000;75.97960000000
455;-157.14100000000;75.31050000000
456;-139.25900000000;70.06650000000
457;-149.99300000000;72.68720000000
458;-147.25300000000;70.89570000000
459;-133.73400000000;70.20950000000
460;-132.91100000000;74.20280000000
461;-157.50200000000;72.63190000000
462;-167.20100000000;72.21260000000
463;-136.34300000000;72.10020000000
464;-132.63500000000;75.61800000000
465;-143.24300000000;70.29650000000
466;-156.01000000000;71.48250000000
467;-139.65100000000;74.19660000000
468;-161.46300000000;76.19930000000
469;-162.50100000000;73.50870000000
470;-155.25900000000;72.52240000000
471;-162.08500000000;72.16970000000
472;-126.28300000000;74.82110000000
473;-161.37700000000;71.26230000000
474;-133.32900000000;75.79000000000
475;-140.16200000000;76.21580000000
476;-126.44200000000;75.45140000000
477;-137.01000000000;73.62090000000
478;-143.08800000000;75.92980000000
479;-132.22300000000;70.85830000000
480;-148.81700000000;70.87700000000
481;-141.89000000000;70.53390000000
482;-157.33800000000;71.95790000000
483;-152.89800000000;76.61230000000
484;-165.71600000000;67.37340000000
485;-159.59800000000;73.69750000000
486;-140.09400000000;69.99240000000
487;-130.67100000000;69.59130000000
488;-154.11200000000;76.06360000000
489;-148.87000000000;71.76110000000
490;-159.83700000000;74.57840000000
491;-142.05100000000;74.34450000000
492;-137.74700000000;70.81300000000
493;-162.33100000000;71.54670000000
494;-157.42400000000;73.73830000000
495;-149.78300000000;74.69280000000
496;-160.53300000000;70.68050000000
497;-167.11700000000;74.19020000000
498;-152.40200000000;75.87300000000
499;-135.65400000000;75.42360000000
500;-126.09600000000;72.41960000000
501;-165.07200000000;71.57220000000
502;-149.79400000000;71.47380000000
503;-166.44300000000;73.12630000000
504;-135.16100000000;72.69620000000
505;-157.74100000000;73.68080000000
506;-152.09300000000;73.37660000000
507;-157.03400000000;72.15220000000
508;-157.54700000000;71.82530000000
509;-129.53700000000;76.31490000000
510;-145.04200000000;74.26030000000
511;-140.80300000000;73.15170000000
512;-166.87100000000;71.48750000000
513;-168.34600000000;74.04270000000
514;-132.16300000000;76.53920000000
515;-119.62800000000;74.42050000000
516;-136.70200000000;73.54200000000
517;-141.99300000000;74.63620000000
518;-157.97300000000;72.92010000000
519;-142.57700000000;71.33460000000
520;-125.77000000000;71.44460000000
521;-167.17800000000;68.27050000000
522;-146.24000000000;74.81410000000
523;-139.44800000000;70.04900000000
524;-129.41500000000;71.56360000000
525;-166.91900000000;67.28780000000
526;-124.97300000000;74.28730000000
527;-146.12100000000;73.85430000000
528;-164.54400000000;71.93930000000
529;-122.69700000000;74.72600000000
530;-136.12900000000;69.11550000000
531;-167.06900000000;72.61480000000
532;-151.57600000000;74.65430000000
533;-165.79300000000;75.02580000000
534;-165.54800000000;71.01000000000
535;-145.20000000000;74.40610000000
536;-137.78700000000;71.86330000000
537;-167.14600000000;72.69890000000
538;-151.13800000000;72.09590000000
539;-141.38600000000;73.55750000000
540;-161.54900000000;71.52120000000
541;-141.51000000000;73.50750000000
542;-156.65500000000;73.96340000000
543;-152.82600000000;74.07430000000
544;-120.50100000000;75.78430000000
545;-168.56300000000;75.32020000000
546;-149.48300000000;75.07400000000
547;-163.19000000000;70.35160000000
548;-142.58800000000;70.94330000000
549;-130.37700000000;71.48690000000
550;-152.35200000000;74.35470000000
551;-155.65700000000;71.33840000000
552;-136.60800000000;69.26260000000
553;-167.46800000000;67.33490000000
554;-151.76700000000;75.46180000000
555;-164.39600000000;66.79040000000
556;-156.91200000000;72.97840000000
557;-150.54000000000;72.67370000000
558;-164.17700000000;66.95470000000
559;-134.55300000000;75.83160000000
560;-157.22400000000;74.32520000000
561;-161.82200000000;76.54480000000
562;-139.25800000000;73.39000000000
563;-139.43800000000;71.09490000000
564;-157.87200000000;73.40800000000
565;-136.75900000000;71.89580000000
566;-130.57400000000;74.41480000000
567;-134.13000000000;71.46190000000
568;-129.85200000000;70.76340000000
569;-156.92300000000;72.47930000000
570;-143.57300000000;73.07550000000
571;-167.27100000000;74.79520000000
572;-120.25300000000;74.50720000000
573;-129.87100000000;70.40760000000
574;-164.18400000000;72.28570000000
575;-121.71200000000;74.81990000000
576;-146.74400000000;74.46830000000
577;-163.19900000000;66.97050000000
578;-167.46800000000;75.93710000000
579;-151.66300000000;72.56390000000
580;-153.84500000000;75.29300000000
581;-158.83500000000;73.94330000000
582;-165.87100000000;72.10140000000
583;-158.07600000000;76.23540000000
584;-136.28900000000;70.67640000000
585;-146.54400000000;75.29390000000
586;-159.26000000000;71.34630000000
587;-136.28500000000;70.10560000000
588;-142.13500000000;72.78280000000
589;-144.06600000000;72.07860000000
590;-164.12900000000;76.07690000000
591;-127.18400000000;72.41980000000
592;-139.89300000000;69.77810000000
593;-129.18500000000;72.15240000000
594;-120.16100000000;74.46770000000
595;-165.27800000000;67.28290000000
596;-140.19200000000;75.34660000000
597;-126.35200000000;71.71170000000
598;-163.29500000000;74.31860000000
599;-129.37600000000;71.25380000000
600;-128.01900000000;71.14270000000
601;-137.40500000000;71.32090000000
602;-153.51700000000;72.28100000000
603;-135.90400000000;71.16010000000
604;-153.29400000000;76.19610000000
605;-163.55400000000;71.18650000000
606;-125.80300000000;71.24270000000
607;-139.66200000000;75.03260000000
608;-153.27800000000;75.28010000000
609;-166.80000000000;70.46000000000
610;-124.53100000000;76.27840000000
611;-125.84300000000;71.51190000000
612;-166.99500000000;67.73530000000
613;-147.56200000000;74.38870000000
614;-152.27300000000;71.79440000000
615;-141.98100000000;71.82320000000
616;-139.31400000000;75.86990000000
617;-127.10700000000;76.65030000000
618;-137.60300000000;76.85390000000
619;-131.88600000000;70.13640000000
620;-136.46000000000;73.28800000000
621;-147.44400000000;70.81910000000
622;-148.87300000000;70.63700000000
623;-160.88100000000;72.15220000000
624;-165.76400000000;73.53460000000
625;-158.11500000000;73.94970000000
626;-136.82500000000;71.19070000000
627;-167.61100000000;70.22990000000
628;-147.92100000000;72.95280000000
629;-134.72000000000;70.27340000000
630;-155.56800000000;75.19790000000
631;-163.54300000000;69.62280000000
632;-162.68300000000;73.08290000000
633;-157.26500000000;72.78050000000
634;-154.46400000000;74.30270000000
635;-139.60600000000;72.93040000000
636;-147.70300000000;74.14650000000
637;-167.64800000000;68.70720000000
638;-135.21300000000;70.63470000000
639;-144.78000000000;73.45420000000
640;-137.92400000000;76.31940000000
641;-145.49800000000;76.34220000000
642;-136.49300000000;68.95430000000
643;-164.24800000000;73.08830000000
644;-156.58700000000;71.69930000000
645;-169.05700000000;74.93820000000
646;-149.64200000000;76.01800000000
647;-129.04400000000;75.70520000000
648;-119.85500000000;75.28910000000
649;-163.31600000000;76.26870000000
650;-125.81300000000;73.05220000000
651;-130.20500000000;76.37100000000
652;-142.52400000000;70.40530000000
653;-151.53300000000;70.82410000000
654;-138.89800000000;73.95290000000
655;-144.87900000000;71.81060000000
656;-129.89600000000;75.05640000000
657;-127.80600000000;74.24200000000
658;-148.83000000000;70.71230000000
659;-136.90300000000;68.93790000000
660;-166.79200000000;74.04520000000
661;-134.62100000000;73.26000000000
662;-168.03200000000;70.06350000000
663;-135.88000000000;69.50020000000
664;-115.99100000000;74.26680000000
665;-164.28900000000;72.80260000000
666;-167.30600000000;67.02150000000
667;-161.66100000000;75.08060000000
668;-161.00000000000;73.88840000000
669;-134.42800000000;73.66750000000
670;-153.97900000000;71.52250000000
671;-125.05800000000;75.82780000000
672;-149.26500000000;71.13910000000
673;-167.00800000000;68.97400000000
674;-132.80600000000;69.92640000000
675;-164.65000000000;75.65900000000
676;-135.83400000000;76.45920000000
677;-138.90900000000;76.92390000000
678;-135.56800000000;72.10780000000
679;-152.60600000000;76.42500000000
680;-166.69600000000;69.09790000000
681;-131.24500000000;74.64750000000
682;-166.64100000000;75.94750000000
683;-152.15400000000;72.23480000000
684;-167.05200000000;70.02530000000
685;-132.37600000000;70.67540000000
686;-131.76000000000;72.50590000000
687;-119.07500000000;74.69440000000
688;-131.94400000000;74.46030000000
689;-139.66600000000;71.59170000000
690;-150.03300000000;70.68170000000
691;-162.26200000000;70.24980000000
692;-168.17700000000;72.48640000000
693;-168.51400000000;75.40240000000
694;-149.23600000000;73.66750000000
695;-146.97600000000;70.89190000000
696;-161.44100000000;72.04990000000
697;-149.79400000000;71.08080000000
698;-125.42300000000;75.60680000000
699;-135.63700000000;73.00540000000
700;-138.26500000000;75.44760000000
701;-146.58100000000;70.26610000000
702;-162.18700000000;74.81040000000
703;-131.99000000000;71.71790000000
704;-150.35400000000;72.11380000000
705;-126.07100000000;73.63330000000
706;-145.56200000000;77.09510000000
707;-133.63200000000;73.19700000000
708;-141.20800000000;72.56780000000
709;-149.04400000000;73.88440000000
710;-162.91800000000;71.62530000000
711;-150.91000000000;72.15530000000
712;-155.56800000000;71.42640000000
713;-143.22600000000;75.17760000000
714;-157.84600000000;72.42420000000
715;-164.22100000000;75.57210000000
716;-161.86300000000;71.27330000000
717;-141.80900000000;74.52030000000
718;-135.02900000000;74.65210000000
719;-155.91700000000;73.98530000000
720;-151.50200000000;72.88240000000
721;-166.53900000000;70.92570000000
722;-137.24600000000;73.70040000000
723;-148.80400000000;70.55590000000
724;-131.10000000000;70.50870000000
725;-157.98800000000;73.43930000000
726;-169.15600000000;75.26580000000
727;-125.38000000000;71.36430000000
728;-152.96800000000;72.36800000000
729;-129.41700000000;76.34500000000
730;-166.48600000000;69.71170000000
731;-152.48800000000;73.55450000000
732;-140.12200000000;71.03440000000
733;-165.77600000000;74.44250000000
734;-151.95900000000;73.21860000000
735;-138.99100000000;76.94650000000
736;-166.37900000000;66.76280000000
737;-130.44000000000;76.15490000000
738;-164.57500000000;69.88460000000
739;-135.21200000000;77.07550000000
740;-135.83100000000;71.90440000000
741;-152.86500000000;74.07830000000
742;-153.18300000000;74.63900000000
743;-157.30300000000;74.54480000000
744;-160.96700000000;72.09790000000
745;-163.04000000000;75.05720000000
746;-141.63400000000;73.84920000000
747;-141.24500000000;69.86920000000
748;-132.18400000000;74.06980000000
749;-133.23200000000;74.68730000000
750;-167.65500000000;75.93950000000
751;-159.41200000000;75.08430000000
752;-143.40900000000;70.73540000000
753;-125.83300000000;70.93940000000
754;-143.18600000000;75.09440000000
755;-167.89200000000;75.80350000000
756;-136.32700000000;74.82970000000
757;-155.98800000000;74.00070000000
758;-134.38800000000;72.23660000000
759;-140.50000000000;76.91750000000
760;-163.71900000000;70.43220000000
761;-169.57500000000;75.17520000000
762;-139.09100000000;70.60460000000
763;-125.59200000000;73.46360000000
764;-147.00000000000;74.05480000000
765;-157.61400000000;75.02580000000
766;-166.76200000000;71.55720000000
767;-132.25300000000;75.63810000000
768;-146.60300000000;71.49560000000
769;-132.30000000000;71.90090000000
770;-148.87900000000;71.85530000000
771;-126.32600000000;73.38660000000
772;-165.50600000000;73.00980000000
773;-167.31600000000;70.88750000000
774;-130.94900000000;70.88240000000
775;-150.46000000000;74.78780000000
776;-131.65900000000;74.94110000000
777;-136.20700000000;73.98490000000
778;-148.80200000000;73.45340000000
779;-136.09600000000;77.12350000000
780;-167.65700000000;74.96840000000
781;-138.17300000000;72.67200000000
782;-158.17700000000;71.32460000000
783;-131.06000000000;73.82170000000
784;-134.37400000000;72.32050000000
785;-150.60900000000;75.32780000000
786;-138.93800000000;71.85760000000
787;-133.89400000000;69.38980000000
788;-161.32100000000;75.51600000000
789;-137.15300000000;70.34260000000
790;-134.11200000000;73.94340000000
791;-166.24300000000;75.97180000000
792;-128.07900000000;71.21960000000
793;-153.96000000000;73.64400000000
794;-147.56800000000;72.05580000000
795;-166.15300000000;73.15610000000
796;-127.79200000000;71.21060000000
797;-134.55200000000;76.89230000000
798;-156.99700000000;73.69510000000
799;-134.67600000000;71.28490000000
800;-118.08900000000;74.75850000000
801;-136.18200000000;71.15170000000
802;-127.97800000000;72.24490000000
803;-145.51300000000;72.44620000000
804;-159.32800000000;76.35290000000
805;-167.63100000000;71.73960000000
806;-134.73800000000;70.77710000000
807;-130.20600000000;74.27470000000
808;-126.48400000000;74.11240000000
809;-148.80500000000;73.01090000000
810;-134.82600000000;72.55070000000
811;-140.54600000000;69.78220000000
812;-164.81800000000;70.61080000000
813;-128.45200000000;70.92820000000
814;-155.92700000000;73.52640000000
815;-159.88300000000;74.48960000000
816;-139.82100000000;69.89800000000
817;-162.16300000000;73.04550000000
818;-131.42800000000;76.86170000000
819;-138.72200000000;70.77380000000
820;-142.88000000000;75.50460000000
821;-155.01200000000;73.87210000000
822;-150.72400000000;73.53630000000
